threshold_home,threshold_draw,threshold_away,roi,profit,bets,wins,win_rate,total_staked,total_return
0.6499999999999999,0.5499999999999999,0.5499999999999999,0.17478074866310161,32684.0,1870,1343,0.7181818181818181,187000,219684.0
0.6499999999999999,0.6499999999999999,0.5499999999999999,0.17377742108079186,32479.0,1869,1342,0.7180310326377742,186900,219379.0
0.6499999999999999,0.7,0.5499999999999999,0.17377742108079186,32479.0,1869,1342,0.7180310326377742,186900,219379.0
0.6499999999999999,0.39999999999999997,0.49999999999999994,0.17338870431893688,36533.0,2107,1458,0.6919791172282866,210700,247233.0
0.6499999999999999,0.49999999999999994,0.49999999999999994,0.17318225190839695,36299.0,2096,1454,0.6937022900763359,209600,245899.0
0.6499999999999999,0.44999999999999996,0.49999999999999994,0.17318225190839695,36299.0,2096,1454,0.6937022900763359,209600,245899.0
0.6499999999999999,0.5499999999999999,0.49999999999999994,0.1701340354236477,35541.0,2089,1450,0.6941120153183341,208900,244441.0
0.6499999999999999,0.5999999999999999,0.49999999999999994,0.1701340354236477,35541.0,2089,1450,0.6941120153183341,208900,244441.0
0.6499999999999999,0.7,0.49999999999999994,0.16923371647509577,35336.0,2088,1449,0.6939655172413793,208800,244136.0
0.6499999999999999,0.6499999999999999,0.49999999999999994,0.16923371647509577,35336.0,2088,1449,0.6939655172413793,208800,244136.0
0.7,0.39999999999999997,0.44999999999999996,0.1690217998882057,30238.0,1789,1187,0.6634991615427613,178900,209138.0
0.7,0.49999999999999994,0.44999999999999996,0.16875140607424072,30004.0,1778,1183,0.6653543307086615,177800,207804.0
0.7,0.44999999999999996,0.44999999999999996,0.16875140607424072,30004.0,1778,1183,0.6653543307086615,177800,207804.0
0.5499999999999999,0.39999999999999997,0.39999999999999997,0.16673289183222958,60424.0,3624,2274,0.6274834437086093,362400,422824.0
0.5499999999999999,0.39999999999999997,0.35,0.16671507789807236,63135.0,3787,2345,0.6192236598890942,378700,441835.0
0.5499999999999999,0.49999999999999994,0.39999999999999997,0.166592859119845,60190.0,3613,2270,0.6282867423194022,361300,421490.0
0.5499999999999999,0.44999999999999996,0.39999999999999997,0.166592859119845,60190.0,3613,2270,0.6282867423194022,361300,421490.0
0.5499999999999999,0.44999999999999996,0.35,0.16658103813559322,62901.0,3776,2341,0.619968220338983,377600,440501.0
0.5499999999999999,0.49999999999999994,0.35,0.16658103813559322,62901.0,3776,2341,0.619968220338983,377600,440501.0
0.7,0.5499999999999999,0.44999999999999996,0.16513833992094862,29246.0,1771,1179,0.665725578769057,177100,206346.0
0.7,0.5999999999999999,0.44999999999999996,0.16513833992094862,29246.0,1771,1179,0.665725578769057,177100,206346.0
0.5499999999999999,0.5499999999999999,0.35,0.16487927832316265,62143.0,3769,2337,0.6200583709206686,376900,439043.0
0.5499999999999999,0.5999999999999999,0.35,0.16487927832316265,62143.0,3769,2337,0.6200583709206686,376900,439043.0
0.5499999999999999,0.5499999999999999,0.39999999999999997,0.16481419855795895,59432.0,3606,2266,0.6283971159179146,360600,420032.0
0.5499999999999999,0.5999999999999999,0.39999999999999997,0.16481419855795895,59432.0,3606,2266,0.6283971159179146,360600,420032.0
0.5499999999999999,0.6499999999999999,0.35,0.16437898089171973,61938.0,3768,2336,0.6199575371549894,376800,438738.0
0.5499999999999999,0.7,0.35,0.16437898089171973,61938.0,3768,2336,0.6199575371549894,376800,438738.0
0.5499999999999999,0.6499999999999999,0.39999999999999997,0.16429126213592232,59227.0,3605,2265,0.6282940360610264,360500,419727.0
0.5499999999999999,0.7,0.39999999999999997,0.16429126213592232,59227.0,3605,2265,0.6282940360610264,360500,419727.0
0.7,0.6499999999999999,0.44999999999999996,0.16407344632768361,29041.0,1770,1178,0.6655367231638418,177000,206041.0
0.7,0.7,0.44999999999999996,0.16407344632768361,29041.0,1770,1178,0.6655367231638418,177000,206041.0
0.5999999999999999,0.39999999999999997,0.35,0.16399878085949407,53808.0,3281,2044,0.6229807985370314,328100,381908.0
0.5999999999999999,0.39999999999999997,0.39999999999999997,0.1638774855676716,51097.0,3118,1973,0.6327774214239897,311800,362897.0
0.5999999999999999,0.44999999999999996,0.35,0.1638348623853211,53574.0,3270,2040,0.6238532110091743,327000,380574.0
0.5999999999999999,0.49999999999999994,0.35,0.1638348623853211,53574.0,3270,2040,0.6238532110091743,327000,380574.0
0.5999999999999999,0.44999999999999996,0.39999999999999997,0.16370453813968458,50863.0,3107,1969,0.6337302864499518,310700,361563.0
0.5999999999999999,0.49999999999999994,0.39999999999999997,0.16370453813968458,50863.0,3107,1969,0.6337302864499518,310700,361563.0
0.6499999999999999,0.39999999999999997,0.44999999999999996,0.16357524487978628,36739.0,2246,1519,0.6763134461264471,224600,261339.0
0.6499999999999999,0.44999999999999996,0.44999999999999996,0.16333333333333333,36505.0,2235,1515,0.6778523489932886,223500,260005.0
0.6499999999999999,0.49999999999999994,0.44999999999999996,0.16333333333333333,36505.0,2235,1515,0.6778523489932886,223500,260005.0
0.5999999999999999,0.5999999999999999,0.35,0.16186331596690162,52816.0,3263,2036,0.6239656757585045,326300,379116.0
0.5999999999999999,0.5499999999999999,0.35,0.16186331596690162,52816.0,3263,2036,0.6239656757585045,326300,379116.0
0.5999999999999999,0.5499999999999999,0.39999999999999997,0.16162903225806452,50105.0,3100,1965,0.6338709677419355,310000,360105.0
0.5999999999999999,0.5999999999999999,0.39999999999999997,0.16162903225806452,50105.0,3100,1965,0.6338709677419355,310000,360105.0
0.5999999999999999,0.6499999999999999,0.35,0.1612844880441447,52611.0,3262,2035,0.6238503985285101,326200,378811.0
0.5999999999999999,0.7,0.35,0.1612844880441447,52611.0,3262,2035,0.6238503985285101,326200,378811.0
0.5999999999999999,0.6499999999999999,0.39999999999999997,0.16101968376895773,49900.0,3099,1964,0.6337528234914489,309900,359800.0
0.5999999999999999,0.7,0.39999999999999997,0.16101968376895773,49900.0,3099,1964,0.6337528234914489,309900,359800.0
0.7,0.35,0.35,0.16096272167933406,44474.0,2763,1567,0.567137169743033,276300,320774.0
0.6499999999999999,0.5999999999999999,0.44999999999999996,0.1604443447037702,35747.0,2228,1511,0.6781867145421903,222800,258547.0
0.6499999999999999,0.5499999999999999,0.44999999999999996,0.1604443447037702,35747.0,2228,1511,0.6781867145421903,222800,258547.0
0.5499999999999999,0.39999999999999997,0.5499999999999999,0.16029016277423921,45298.0,2826,1909,0.6755130927105449,282600,327898.0
0.5499999999999999,0.44999999999999996,0.5499999999999999,0.16008525754884548,45064.0,2815,1905,0.6767317939609236,281500,326564.0
0.5499999999999999,0.49999999999999994,0.5499999999999999,0.16008525754884548,45064.0,2815,1905,0.6767317939609236,281500,326564.0
0.6499999999999999,0.7,0.44999999999999996,0.1595958688819039,35542.0,2227,1510,0.6780422092501123,222700,258242.0
0.6499999999999999,0.6499999999999999,0.44999999999999996,0.1595958688819039,35542.0,2227,1510,0.6780422092501123,222700,258242.0
0.6499999999999999,0.35,0.35,0.15830745341614907,50975.0,3220,1899,0.5897515527950311,322000,372975.0
0.5499999999999999,0.39999999999999997,0.49999999999999994,0.15814449917898193,48155.0,3045,2016,0.6620689655172414,304500,352655.0
0.5499999999999999,0.49999999999999994,0.49999999999999994,0.1579466051417271,47921.0,3034,2012,0.6631509558338826,303400,351321.0
0.5499999999999999,0.44999999999999996,0.49999999999999994,0.1579466051417271,47921.0,3034,2012,0.6631509558338826,303400,351321.0
0.5499999999999999,0.5999999999999999,0.5499999999999999,0.15778490028490028,44306.0,2808,1901,0.676994301994302,280800,325106.0
0.5499999999999999,0.5499999999999999,0.5499999999999999,0.15778490028490028,44306.0,2808,1901,0.676994301994302,280800,325106.0
0.7,0.35,0.39999999999999997,0.15776170536733916,41444.0,2627,1503,0.5721355157974877,262700,304144.0
0.5499999999999999,0.7,0.5499999999999999,0.15711079444246526,44101.0,2807,1900,0.6768792304951906,280700,324801.0
0.5499999999999999,0.6499999999999999,0.5499999999999999,0.15711079444246526,44101.0,2807,1900,0.6768792304951906,280700,324801.0
0.5499999999999999,0.5499999999999999,0.49999999999999994,0.15580773042616453,47163.0,3027,2008,0.6633630657416584,302700,349863.0
0.5499999999999999,0.5999999999999999,0.49999999999999994,0.15580773042616453,47163.0,3027,2008,0.6633630657416584,302700,349863.0
0.6499999999999999,0.35,0.39999999999999997,0.15546368352788587,47945.0,3084,1835,0.5950064850843061,308400,356345.0
0.5499999999999999,0.7,0.49999999999999994,0.15518175809649704,46958.0,3026,2007,0.663251817580965,302600,349558.0
0.5499999999999999,0.6499999999999999,0.49999999999999994,0.15518175809649704,46958.0,3026,2007,0.663251817580965,302600,349558.0
0.5999999999999999,0.39999999999999997,0.5499999999999999,0.15504741379310344,35971.0,2320,1608,0.6931034482758621,232000,267971.0
0.5999999999999999,0.44999999999999996,0.5499999999999999,0.15477262884365525,35737.0,2309,1604,0.6946730186227804,230900,266637.0
0.5999999999999999,0.49999999999999994,0.5499999999999999,0.15477262884365525,35737.0,2309,1604,0.6946730186227804,230900,266637.0
0.5999999999999999,0.39999999999999997,0.49999999999999994,0.152926348956282,38828.0,2539,1715,0.6754627806222923,253900,292728.0
0.5999999999999999,0.44999999999999996,0.49999999999999994,0.15266613924050632,38594.0,2528,1711,0.6768196202531646,252800,291394.0
0.5999999999999999,0.49999999999999994,0.49999999999999994,0.15266613924050632,38594.0,2528,1711,0.6768196202531646,252800,291394.0
0.5999999999999999,0.5999999999999999,0.5499999999999999,0.15195047784535187,34979.0,2302,1600,0.6950477845351868,230200,265179.0
0.5999999999999999,0.5499999999999999,0.5499999999999999,0.15195047784535187,34979.0,2302,1600,0.6950477845351868,230200,265179.0
0.5499999999999999,0.39999999999999997,0.44999999999999996,0.15188756281407034,48361.0,3184,2077,0.652324120603015,318400,366761.0
0.5499999999999999,0.49999999999999994,0.44999999999999996,0.15167664670658682,48127.0,3173,2073,0.65332492908919,317300,365427.0
0.5499999999999999,0.44999999999999996,0.44999999999999996,0.15167664670658682,48127.0,3173,2073,0.65332492908919,317300,365427.0
0.5999999999999999,0.7,0.5499999999999999,0.15112559756627553,34774.0,2301,1599,0.6949152542372882,230100,264874.0
0.5999999999999999,0.6499999999999999,0.5499999999999999,0.15112559756627553,34774.0,2301,1599,0.6949152542372882,230100,264874.0
0.49999999999999994,0.39999999999999997,0.35,0.15091428571428572,66025.0,4375,2647,0.6050285714285715,437500,503525.0
0.49999999999999994,0.44999999999999996,0.35,0.15075847846012833,65791.0,4364,2643,0.6056370302474794,436400,502191.0
0.49999999999999994,0.49999999999999994,0.35,0.15075847846012833,65791.0,4364,2643,0.6056370302474794,436400,502191.0
0.5499999999999999,0.35,0.35,0.15054593554593554,62597.0,4158,2457,0.5909090909090909,415800,478397.0
0.49999999999999994,0.39999999999999997,0.39999999999999997,0.15031813865147198,63314.0,4212,2576,0.6115859449192782,421200,484514.0
0.49999999999999994,0.49999999999999994,0.39999999999999997,0.1501547250654606,63080.0,4201,2572,0.6122351820995001,420100,483180.0
0.49999999999999994,0.44999999999999996,0.39999999999999997,0.1501547250654606,63080.0,4201,2572,0.6122351820995001,420100,483180.0
0.5999999999999999,0.5499999999999999,0.49999999999999994,0.1500833002776676,37836.0,2521,1707,0.6771122570408568,252100,289936.0
0.5999999999999999,0.5999999999999999,0.49999999999999994,0.1500833002776676,37836.0,2521,1707,0.6771122570408568,252100,289936.0
0.5499999999999999,0.5999999999999999,0.44999999999999996,0.14961781427668983,47369.0,3166,2069,0.6535060012634238,316600,363969.0
0.5499999999999999,0.5499999999999999,0.44999999999999996,0.14961781427668983,47369.0,3166,2069,0.6535060012634238,316600,363969.0
0.5999999999999999,0.6499999999999999,0.49999999999999994,0.1493293650793651,37631.0,2520,1706,0.676984126984127,252000,289631.0
0.5999999999999999,0.7,0.49999999999999994,0.1493293650793651,37631.0,2520,1706,0.676984126984127,252000,289631.0
0.49999999999999994,0.5499999999999999,0.35,0.14926095937571723,65033.0,4357,2639,0.6056919899013082,435700,500733.0
0.49999999999999994,0.5999999999999999,0.35,0.14926095937571723,65033.0,4357,2639,0.6056919899013082,435700,500733.0
0.5499999999999999,0.7,0.44999999999999996,0.1490173775671406,47164.0,3165,2068,0.6533965244865719,316500,363664.0
0.5499999999999999,0.6499999999999999,0.44999999999999996,0.1490173775671406,47164.0,3165,2068,0.6533965244865719,316500,363664.0
0.49999999999999994,0.7,0.35,0.14882460973370065,64828.0,4356,2638,0.6056014692378329,435600,500428.0
0.49999999999999994,0.6499999999999999,0.35,0.14882460973370065,64828.0,4356,2638,0.6056014692378329,435600,500428.0
0.49999999999999994,0.5499999999999999,0.39999999999999997,0.14859799713876967,62322.0,4194,2568,0.6123032904148784,419400,481722.0
0.49999999999999994,0.5999999999999999,0.39999999999999997,0.14859799713876967,62322.0,4194,2568,0.6123032904148784,419400,481722.0
0.49999999999999994,0.6499999999999999,0.39999999999999997,0.14814452659193894,62117.0,4193,2567,0.6122108275697591,419300,481417.0
0.49999999999999994,0.7,0.39999999999999997,0.14814452659193894,62117.0,4193,2567,0.6122108275697591,419300,481417.0
0.5499999999999999,0.35,0.39999999999999997,0.14810293386374937,59567.0,4022,2393,0.594977623073098,402200,461767.0
0.5999999999999999,0.35,0.35,0.14586527929901424,53270.0,3652,2156,0.5903614457831325,365200,418470.0
0.5999999999999999,0.39999999999999997,0.44999999999999996,0.14575802837938762,39034.0,2678,1776,0.6631814787154593,267800,306834.0
0.5999999999999999,0.49999999999999994,0.44999999999999996,0.14548181477315336,38800.0,2667,1772,0.6644169478815148,266700,305500.0
0.5999999999999999,0.44999999999999996,0.44999999999999996,0.14548181477315336,38800.0,2667,1772,0.6644169478815148,266700,305500.0
0.5999999999999999,0.5999999999999999,0.44999999999999996,0.14301503759398496,38042.0,2660,1768,0.6646616541353384,266000,304042.0
0.5999999999999999,0.5499999999999999,0.44999999999999996,0.14301503759398496,38042.0,2660,1768,0.6646616541353384,266000,304042.0
0.7,0.35,0.5499999999999999,0.1429443544030254,26459.0,1851,1145,0.6185845488924906,185100,211559.0
0.5999999999999999,0.35,0.39999999999999997,0.14288964732650739,50240.0,3516,2092,0.5949943117178612,351600,401840.0
0.6499999999999999,0.35,0.5499999999999999,0.14280762564991334,32960.0,2308,1477,0.639948006932409,230800,263760.0
0.5999999999999999,0.6499999999999999,0.44999999999999996,0.1422978563369688,37837.0,2659,1767,0.6645355396765701,265900,303737.0
0.5999999999999999,0.7,0.44999999999999996,0.1422978563369688,37837.0,2659,1767,0.6645355396765701,265900,303737.0
0.6499999999999999,0.35,0.49999999999999994,0.14173723783142067,35817.0,2527,1584,0.6268302334784329,252700,288517.0
0.7,0.35,0.49999999999999994,0.1416231884057971,29316.0,2070,1252,0.6048309178743961,207000,236316.0
0.49999999999999994,0.39999999999999997,0.5499999999999999,0.14114821323960164,48188.0,3414,2211,0.6476274165202109,341400,389588.0
0.49999999999999994,0.49999999999999994,0.5499999999999999,0.14091683808404348,47954.0,3403,2207,0.6485454011166618,340300,388254.0
0.49999999999999994,0.44999999999999996,0.5499999999999999,0.14091683808404348,47954.0,3403,2207,0.6485454011166618,340300,388254.0
0.6499999999999999,0.39999999999999997,0.5999999999999999,0.1406715425531915,21157.0,1504,1118,0.7433510638297872,150400,171557.0
0.49999999999999994,0.39999999999999997,0.49999999999999994,0.14050371593724195,51045.0,3633,2318,0.6380401871731352,363300,414345.0
0.49999999999999994,0.49999999999999994,0.49999999999999994,0.14028437327443402,50811.0,3622,2314,0.6388735505245721,362200,413011.0
0.49999999999999994,0.44999999999999996,0.49999999999999994,0.14028437327443402,50811.0,3622,2314,0.6388735505245721,362200,413011.0
0.6499999999999999,0.49999999999999994,0.5999999999999999,0.14014065639651707,20923.0,1493,1114,0.7461486939048895,149300,170223.0
0.6499999999999999,0.44999999999999996,0.5999999999999999,0.14014065639651707,20923.0,1493,1114,0.7461486939048895,149300,170223.0
0.7,0.39999999999999997,0.5999999999999999,0.13998089780324738,14656.0,1047,786,0.7507163323782235,104700,119356.0
0.7,0.49999999999999994,0.5999999999999999,0.1392084942084942,14422.0,1036,782,0.7548262548262549,103600,118022.0
0.7,0.44999999999999996,0.5999999999999999,0.1392084942084942,14422.0,1036,782,0.7548262548262549,103600,118022.0
0.49999999999999994,0.5499999999999999,0.5499999999999999,0.13897526501766785,47196.0,3396,2203,0.6487043580683156,339600,386796.0
0.49999999999999994,0.5999999999999999,0.5499999999999999,0.13897526501766785,47196.0,3396,2203,0.6487043580683156,339600,386796.0
0.49999999999999994,0.35,0.35,0.13894770408163265,65361.0,4704,2746,0.5837585034013606,470400,535761.0
0.49999999999999994,0.5499999999999999,0.49999999999999994,0.1384591977869986,50053.0,3615,2310,0.6390041493775933,361500,411553.0
0.49999999999999994,0.5999999999999999,0.49999999999999994,0.1384591977869986,50053.0,3615,2310,0.6390041493775933,361500,411553.0
0.49999999999999994,0.7,0.5499999999999999,0.1384123711340206,46991.0,3395,2202,0.6486008836524301,339500,386491.0
0.49999999999999994,0.6499999999999999,0.5499999999999999,0.1384123711340206,46991.0,3395,2202,0.6486008836524301,339500,386491.0
0.49999999999999994,0.6499999999999999,0.49999999999999994,0.13793027116768125,49848.0,3614,2309,0.6389042612064195,361400,411248.0
0.49999999999999994,0.7,0.49999999999999994,0.13793027116768125,49848.0,3614,2309,0.6389042612064195,361400,411248.0
0.5499999999999999,0.35,0.5499999999999999,0.13734442390634627,44582.0,3246,2035,0.6269254467036353,324600,369182.0
0.5499999999999999,0.35,0.49999999999999994,0.1369090909090909,47439.0,3465,2142,0.6181818181818182,346500,393939.0
0.49999999999999994,0.35,0.39999999999999997,0.1364514010507881,62331.0,4568,2682,0.5871278458844134,456800,519131.0
0.6499999999999999,0.35,0.44999999999999996,0.13597222222222222,36223.0,2664,1645,0.6174924924924925,266400,302623.0
0.49999999999999994,0.39999999999999997,0.44999999999999996,0.13587221633085897,51251.0,3772,2379,0.6306998939554613,377200,428451.0
0.6499999999999999,0.5999999999999999,0.5999999999999999,0.13569986541049797,20165.0,1486,1110,0.746971736204576,148600,168765.0
0.6499999999999999,0.5499999999999999,0.5999999999999999,0.13569986541049797,20165.0,1486,1110,0.746971736204576,148600,168765.0
0.49999999999999994,0.44999999999999996,0.44999999999999996,0.13564743419303377,51017.0,3761,2375,0.631480989098644,376100,427117.0
0.49999999999999994,0.49999999999999994,0.44999999999999996,0.13564743419303377,51017.0,3761,2375,0.631480989098644,376100,427117.0
0.6499999999999999,0.39999999999999997,0.6499999999999999,0.13545868081880214,17867.0,1319,1003,0.7604245640636846,131900,149767.0
0.6499999999999999,0.44999999999999996,0.6499999999999999,0.13480886850152904,17633.0,1308,999,0.7637614678899083,130800,148433.0
0.6499999999999999,0.49999999999999994,0.6499999999999999,0.13480886850152904,17633.0,1308,999,0.7637614678899083,130800,148433.0
0.7,0.35,0.44999999999999996,0.1346714997734481,29722.0,2207,1313,0.5949252378794744,220700,250422.0
0.6499999999999999,0.7,0.5999999999999999,0.1344107744107744,19960.0,1485,1109,0.7468013468013468,148500,168460.0
0.6499999999999999,0.6499999999999999,0.5999999999999999,0.1344107744107744,19960.0,1485,1109,0.7468013468013468,148500,168460.0
0.5499999999999999,0.39999999999999997,0.5999999999999999,0.13423013923013924,32779.0,2442,1676,0.6863226863226863,244200,276979.0
0.49999999999999994,0.5999999999999999,0.44999999999999996,0.13388119339371338,50259.0,3754,2371,0.6315929675013319,375400,425659.0
0.49999999999999994,0.5499999999999999,0.44999999999999996,0.13388119339371338,50259.0,3754,2371,0.6315929675013319,375400,425659.0
0.5499999999999999,0.49999999999999994,0.5999999999999999,0.13387494858083093,32545.0,2431,1672,0.6877828054298643,243100,275645.0
0.5499999999999999,0.44999999999999996,0.5999999999999999,0.13387494858083093,32545.0,2431,1672,0.6877828054298643,243100,275645.0
0.49999999999999994,0.6499999999999999,0.44999999999999996,0.13337063682387423,50054.0,3753,2370,0.6314948041566747,375300,425354.0
0.49999999999999994,0.7,0.44999999999999996,0.13337063682387423,50054.0,3753,2370,0.6314948041566747,375300,425354.0
0.5499999999999999,0.35,0.44999999999999996,0.13282898389783454,47845.0,3602,2203,0.6116046640755136,360200,408045.0
0.7,0.5499999999999999,0.5999999999999999,0.1327891156462585,13664.0,1029,778,0.7560738581146744,102900,116564.0
0.7,0.5999999999999999,0.5999999999999999,0.1327891156462585,13664.0,1029,778,0.7560738581146744,102900,116564.0
0.7,0.39999999999999997,0.6499999999999999,0.13185614849187935,11366.0,862,671,0.7784222737819025,86200,97566.0
0.5499999999999999,0.5499999999999999,0.5999999999999999,0.13113448844884487,31787.0,2424,1668,0.6881188118811881,242400,274187.0
0.5499999999999999,0.5999999999999999,0.5999999999999999,0.13113448844884487,31787.0,2424,1668,0.6881188118811881,242400,274187.0
0.7,0.6499999999999999,0.5999999999999999,0.13092412451361868,13459.0,1028,777,0.7558365758754864,102800,116259.0
0.7,0.7,0.5999999999999999,0.13092412451361868,13459.0,1028,777,0.7558365758754864,102800,116259.0
0.7,0.44999999999999996,0.6499999999999999,0.1308108108108108,11132.0,851,667,0.7837837837837838,85100,96232.0
0.7,0.49999999999999994,0.6499999999999999,0.1308108108108108,11132.0,851,667,0.7837837837837838,85100,96232.0
0.5499999999999999,0.39999999999999997,0.6499999999999999,0.13065573770491803,29489.0,2257,1561,0.69162605228179,225700,255189.0
0.5499999999999999,0.6499999999999999,0.5999999999999999,0.13034255055716054,31582.0,2423,1667,0.6879900949236484,242300,273882.0
0.5499999999999999,0.7,0.5999999999999999,0.13034255055716054,31582.0,2423,1667,0.6879900949236484,242300,273882.0
0.5499999999999999,0.49999999999999994,0.6499999999999999,0.13025378450578806,29255.0,2246,1557,0.6932324131789849,224600,253855.0
0.5499999999999999,0.44999999999999996,0.6499999999999999,0.13025378450578806,29255.0,2246,1557,0.6932324131789849,224600,253855.0
0.44999999999999996,0.39999999999999997,0.35,0.12976691419141914,62911.0,4848,2847,0.5872524752475248,484800,547711.0
0.6499999999999999,0.5999999999999999,0.6499999999999999,0.12970791698693312,16875.0,1301,995,0.7647963105303612,130100,146975.0
0.6499999999999999,0.5499999999999999,0.6499999999999999,0.12970791698693312,16875.0,1301,995,0.7647963105303612,130100,146975.0
0.44999999999999996,0.49999999999999994,0.35,0.12957825098201364,62677.0,4837,2843,0.5877610088898078,483700,546377.0
0.44999999999999996,0.44999999999999996,0.35,0.12957825098201364,62677.0,4837,2843,0.5877610088898078,483700,546377.0
