sidelined_id,fixture_id,participant_id,player_id,type_id,sideline_id
200731,16943092,29,160217.0,547.0,23176.0
200690,16943092,9,1116.0,656.0,83388.0
200710,16943092,9,105.0,654.0,74817.0
200721,16943092,9,1869.0,535.0,9510.0
200703,16943092,9,3354.0,532.0,48905.0
200696,16943092,9,198062.0,632.0,65452.0
200685,16943093,21,5953.0,540.0,1444.0
200720,16943093,15,62865.0,536.0,14382.0
200691,16943093,21,64193.0,608.0,56626.0
200694,16943093,21,1022.0,531.0,2868.0
200716,16943093,15,6201.0,537.0,23967.0
200709,16943093,15,1116.0,656.0,83388.0
200701,16943093,15,810.0,636.0,64499.0
200681,16943094,6,989.0,656.0,84139.0
200698,16943094,6,3884.0,554.0,8856.0
200688,16943094,6,997.0,537.0,3099.0
200704,16943094,65,581052.0,337.0,27161.0
200712,16943094,65,581055.0,531.0,31518.0
200706,16943095,13,133769.0,538.0,36801.0
200689,16943095,13,220040.0,532.0,36006.0
200700,16943095,13,53.0,535.0,519.0
200695,16943095,13,96091.0,532.0,26268.0
200680,16943095,10,5359.0,587.0,1953.0
200719,16943095,13,32421.0,604.0,62154.0
200673,16943095,10,2992.0,535.0,13032.0
200713,16943095,13,45863.0,800.0,86880.0
200750,16943096,1,32738.0,588.0,47885.0
200759,16943096,1,1449.0,531.0,36818.0
200762,16943096,1,1416.0,537.0,35724.0
200764,16943096,1,25499.0,538.0,25713.0
200670,16943097,8,323.0,548.0,1659.0
200676,16943097,8,1743.0,337.0,38675.0
200659,16943097,19,310288.0,598.0,58091.0
200666,16943097,8,1453.0,767.0,76842.0
200683,16943097,8,1920.0,537.0,4291.0
200646,16943098,15,62865.0,536.0,14382.0
200639,16943098,15,6201.0,537.0,23967.0
200630,16943098,15,1116.0,656.0,83388.0
200665,16943098,11,6351.0,713.0,78017.0
200660,16943098,11,2285.0,536.0,9662.0
200624,16943098,15,810.0,636.0,64499.0
200652,16943098,11,95746.0,532.0,17470.0
200686,16943099,10,5359.0,587.0,1953.0
200675,16943099,18,3139.0,537.0,29029.0
200679,16943099,10,2992.0,535.0,13032.0
200643,16943100,13,45863.0,538.0,35355.0
200657,16943100,51,3188072.0,535.0,36197.0
200667,16943100,51,336.0,336.0,206.0
200649,16943100,13,32796058.0,537.0,43467.0
200674,16943100,51,498.0,531.0,455.0
200661,16943100,51,1386.0,531.0,6191.0
200637,16943100,13,2144.0,549.0,4357.0
200606,16943101,21,1022.0,531.0,2868.0
200578,16943101,71,1716.0,551.0,17731.0
200587,16943101,71,239578.0,538.0,24564.0
200595,16943101,21,5953.0,540.0,1444.0
200621,16943102,42,10601.0,536.0,36686.0
200634,16943102,9,1116.0,656.0,83388.0
200626,16943102,42,202002.0,587.0,14839.0
200609,16943102,42,12514.0,337.0,16586.0
200615,16943102,42,32574.0,538.0,30152.0
200664,16943103,14,1829.0,618.0,71578.0
200693,16943103,78,2423.0,531.0,21230.0
200677,16943103,78,187969.0,554.0,5343.0
200687,16943103,78,1494381.0,587.0,9362.0
200658,16943103,14,1849.0,538.0,23281.0
200633,16943103,14,433.0,536.0,441.0
200668,16943103,14,4601.0,337.0,23883.0
200671,16943103,14,130177.0,336.0,5167.0
200647,16943103,14,538034.0,667.0,79192.0
200682,16943103,78,9308200.0,535.0,36626.0
200581,16943104,20,32372.0,536.0,18224.0
200597,16943104,6,989.0,656.0,84139.0
200572,16943104,20,2954.0,536.0,6593.0
200603,16943104,6,3884.0,554.0,8856.0
200589,16943104,6,31002.0,589.0,48880.0
200588,16943105,65,581052.0,337.0,27161.0
200604,16943105,27,62279.0,587.0,35445.0
200576,16943105,65,219534.0,640.0,65464.0
200598,16943105,65,581055.0,531.0,31518.0
200640,16943106,29,160217.0,547.0,23176.0
200650,16943106,29,95348.0,538.0,18543.0
200654,16943106,29,186426.0,536.0,24378.0
200684,16943106,1,1416.0,537.0,35724.0
200678,16943106,1,204697.0,547.0,23380.0
200672,16943106,1,1449.0,531.0,36818.0
200662,16943106,29,539683.0,557.0,29354.0
200586,16943107,13,32796058.0,537.0,43467.0
200580,16943107,13,45863.0,645.0,72214.0
200594,16943107,13,32421.0,648.0,71678.0
200571,16943107,13,2144.0,549.0,4357.0
200564,16943107,78,2423.0,531.0,21230.0
200558,16943107,78,1494381.0,587.0,9362.0
200549,16943107,78,187969.0,554.0,5343.0
200553,16943107,78,9308200.0,535.0,36626.0
200629,16943108,20,32372.0,536.0,18224.0
200617,16943108,20,2985.0,549.0,37258.0
200623,16943108,20,2954.0,536.0,6593.0
200636,16943108,20,4317.0,537.0,70238.0
200563,16943109,51,3188072.0,535.0,36197.0
200579,16943109,51,336.0,336.0,206.0
200585,16943109,51,498.0,531.0,455.0
200593,16943109,18,31739.0,892.0,83191.0
200573,16943109,51,1386.0,531.0,6191.0
200574,16943110,11,5321.0,598.0,63025.0
200602,16943110,29,186426.0,536.0,24378.0
200608,16943110,29,539683.0,557.0,29354.0
200557,16943110,11,5149.0,531.0,28205.0
200562,16943110,11,95746.0,532.0,17470.0
200610,16943110,29,84448.0,587.0,4973.0
200569,16943110,11,2285.0,536.0,9662.0
200590,16943110,29,160217.0,547.0,23176.0
200599,16943110,29,95348.0,538.0,18543.0
200582,16943110,11,6351.0,713.0,78017.0
200583,16943111,8,1743.0,337.0,38675.0
200592,16943111,8,1920.0,537.0,4291.0
200611,16943111,15,1116.0,656.0,83388.0
200607,16943111,15,810.0,636.0,64499.0
200575,16943111,8,323.0,548.0,1659.0
200620,16943111,15,62865.0,536.0,14382.0
200601,16943111,15,84462.0,593.0,57760.0
200567,16943111,8,1453.0,767.0,76842.0
200568,16943112,71,186922.0,587.0,6335.0
200561,16943112,71,1716.0,551.0,17731.0
200555,16943112,9,1116.0,656.0,83388.0
200596,16943113,21,5953.0,540.0,1444.0
200644,16943113,19,172960.0,536.0,4214.0
200605,16943113,21,1022.0,531.0,2868.0
200653,16943113,19,31739.0,892.0,83191.0
200613,16943113,19,26823.0,537.0,35095.0
200638,16943113,19,310288.0,598.0,58091.0
200642,16943114,14,20673398.0,554.0,20099.0
200669,16943114,14,5149.0,531.0,28205.0
200648,16943114,14,1849.0,538.0,23281.0
200655,16943114,14,1829.0,618.0,71578.0
200663,16943114,14,4601.0,337.0,23883.0
200622,16943114,14,538034.0,667.0,79192.0
200584,16943114,6,989.0,656.0,84139.0
200600,16943114,6,3884.0,554.0,8856.0
200616,16943114,14,433.0,536.0,441.0
200628,16943114,14,95807.0,538.0,31628.0
200632,16943115,65,581052.0,337.0,27161.0
200619,16943115,10,5359.0,587.0,1953.0
200614,16943115,10,2992.0,535.0,13032.0
200641,16943115,65,581055.0,531.0,31518.0
200627,16943115,65,219534.0,640.0,65464.0
200551,16943116,1,1416.0,537.0,35724.0
200591,16943116,42,202002.0,587.0,14839.0
200560,16943116,42,6838.0,551.0,39063.0
200547,16943116,1,204697.0,547.0,23380.0
200570,16943116,42,32574.0,538.0,30152.0
200565,16943116,42,12514.0,337.0,16586.0
200577,16943116,42,10601.0,536.0,36686.0
200544,16943116,1,1449.0,531.0,36818.0
200554,16943116,1,1922.0,554.0,16817.0
200618,16943117,19,310288.0,598.0,58091.0
200645,16943117,11,2285.0,536.0,9662.0
200635,16943117,11,24508.0,540.0,26805.0
200651,16943117,11,6351.0,713.0,78017.0
200612,16943117,19,26823.0,537.0,35095.0
200625,16943117,19,172960.0,536.0,4214.0
200656,16943117,11,25400.0,538.0,22497.0
200631,16943117,19,31739.0,892.0,83191.0
200540,16943118,15,62865.0,536.0,14382.0
200537,16943118,15,62879.0,540.0,31539.0
200530,16943118,15,810.0,636.0,64499.0
200533,16943118,9,1116.0,656.0,83388.0
200566,16943119,78,2423.0,531.0,21230.0
200543,16943119,18,31739.0,892.0,83191.0
200548,16943119,78,187969.0,554.0,5343.0
200552,16943119,78,9308200.0,535.0,36626.0
200546,16943119,18,73147.0,554.0,26197.0
200559,16943119,78,1494381.0,587.0,9362.0
200521,16943120,13,32796058.0,537.0,43467.0
200505,16943120,13,2144.0,549.0,4357.0
200531,16943120,6,3884.0,554.0,8856.0
200512,16943120,13,45863.0,645.0,72214.0
200527,16943120,6,989.0,656.0,84139.0
200524,16943120,13,32421.0,648.0,71678.0
200494,16943121,8,1453.0,767.0,76842.0
200515,16943121,8,1920.0,537.0,4291.0
200509,16943121,8,1743.0,337.0,38675.0
200500,16943121,8,323.0,548.0,1659.0
200487,16943121,71,186922.0,587.0,6335.0
200522,16943122,10,5359.0,587.0,1953.0
200518,16943122,10,2992.0,535.0,13032.0
200510,16943122,42,10601.0,536.0,36686.0
200502,16943122,42,12514.0,337.0,16586.0
200501,16943123,14,1849.0,538.0,23281.0
200493,16943123,14,95807.0,538.0,31628.0
200507,16943123,14,1829.0,618.0,71578.0
200514,16943123,14,4601.0,337.0,23883.0
200468,16943123,14,433.0,536.0,441.0
200486,16943123,14,538034.0,667.0,79192.0
200451,16943124,20,2985.0,549.0,37258.0
200463,16943124,20,2954.0,536.0,6593.0
200504,16943124,1,1922.0,554.0,16817.0
200483,16943124,20,1397.0,536.0,18746.0
200490,16943124,20,4317.0,537.0,70238.0
200497,16943124,1,1449.0,531.0,36818.0
200471,16943124,20,32372.0,536.0,18224.0
200523,16943125,51,18218609.0,535.0,13690.0
200526,16943125,51,1386.0,531.0,6191.0
200534,16943125,51,498.0,531.0,455.0
200529,16943125,51,336.0,336.0,206.0
200517,16943125,65,581052.0,337.0,27161.0
200499,16943126,29,84448.0,587.0,4973.0
200452,16943126,29,159699.0,538.0,15645.0
200469,16943126,29,186426.0,536.0,24378.0
200480,16943126,29,539683.0,557.0,29354.0
200459,16943126,29,160217.0,547.0,23176.0
200513,16943126,21,5953.0,540.0,1444.0
200491,16943126,29,496775.0,536.0,35395.0
200506,16943126,21,4746.0,542.0,6820.0
200520,16943126,21,1022.0,531.0,2868.0
200467,16943127,19,31739.0,892.0,83191.0
200477,16943127,13,2144.0,549.0,4357.0
200457,16943127,19,172960.0,536.0,4214.0
200495,16943127,13,32421.0,648.0,71678.0
200489,16943127,13,32796058.0,537.0,43467.0
200485,16943127,13,45863.0,645.0,72214.0
200444,16943127,19,310288.0,598.0,58091.0
200449,16943128,15,810.0,636.0,64499.0
200484,16943128,10,5359.0,587.0,1953.0
200464,16943128,15,62879.0,540.0,31539.0
200458,16943128,15,1116.0,656.0,83388.0
200476,16943128,10,2992.0,535.0,13032.0
200473,16943129,11,6351.0,713.0,78017.0
200488,16943129,6,333797.0,538.0,33343.0
200492,16943129,6,97664.0,535.0,5047.0
200466,16943129,11,2285.0,536.0,9662.0
200538,16943130,14,20673398.0,598.0,59526.0
200542,16943130,14,4601.0,337.0,23883.0
200541,16943130,14,1829.0,618.0,71578.0
200535,16943130,14,433.0,536.0,441.0
200435,16943131,42,10601.0,536.0,36686.0
200447,16943131,51,18218609.0,535.0,13690.0
200438,16943131,51,3188072.0,535.0,36197.0
200440,16943131,51,5640926.0,554.0,30420.0
200460,16943131,51,1386.0,531.0,6191.0
200470,16943131,51,336.0,336.0,206.0
200433,16943131,42,12514.0,337.0,16586.0
200481,16943131,51,498.0,531.0,455.0
200434,16943132,8,323.0,548.0,1659.0
200432,16943132,8,1453.0,767.0,76842.0
200446,16943132,20,2954.0,536.0,6593.0
200465,16943132,20,1397.0,536.0,18746.0
200472,16943132,20,4317.0,537.0,70238.0
200442,16943132,20,2985.0,549.0,37258.0
200454,16943132,20,32372.0,536.0,18224.0
200436,16943132,8,1743.0,337.0,38675.0
200439,16943132,8,1920.0,537.0,4291.0
200525,16943133,9,105.0,654.0,74817.0
200536,16943133,65,581055.0,531.0,31518.0
200519,16943133,9,198062.0,632.0,65452.0
200532,16943133,65,581052.0,337.0,27161.0
200539,16943133,65,53.0,535.0,519.0
200528,16943133,9,1869.0,535.0,9510.0
200511,16943133,9,1116.0,656.0,83388.0
200441,16943134,21,5953.0,540.0,1444.0
200437,16943134,21,4746.0,542.0,6820.0
200455,16943134,78,9308200.0,535.0,36626.0
200475,16943134,78,2423.0,531.0,21230.0
200445,16943134,21,1022.0,531.0,2868.0
200556,16943135,18,73147.0,554.0,26197.0
200550,16943135,18,31739.0,892.0,83191.0
200545,16943135,1,1922.0,554.0,16817.0
200443,16943136,29,160116.0,587.0,17678.0
200482,16943136,29,496775.0,536.0,35395.0
200453,16943136,29,160217.0,547.0,23176.0
200461,16943136,29,186426.0,536.0,24378.0
200474,16943136,29,539683.0,557.0,29354.0
200448,16943137,78,9308200.0,535.0,36626.0
200456,16943137,78,2423.0,531.0,21230.0
200410,16943139,11,24508.0,540.0,26805.0
200416,16943139,11,2285.0,536.0,9662.0
200418,16943139,11,1409.0,687.0,46367.0
200403,16943139,18,73147.0,554.0,26197.0
200406,16943139,11,5149.0,587.0,28209.0
200407,16943140,51,3188072.0,535.0,36197.0
200414,16943140,51,1386.0,531.0,6191.0
200417,16943140,51,336.0,336.0,206.0
200425,16943140,9,154421.0,598.0,59289.0
200421,16943140,51,498.0,531.0,455.0
200423,16943140,9,1116.0,656.0,83388.0
200412,16943140,51,18218609.0,535.0,13690.0
200428,16943141,15,62879.0,540.0,31539.0
200426,16943141,15,1116.0,656.0,83388.0
200419,16943141,13,45863.0,645.0,72214.0
200411,16943141,13,2144.0,549.0,4357.0
200424,16943141,15,810.0,636.0,64499.0
200420,16943141,13,32796058.0,537.0,43467.0
200422,16943141,13,32421.0,648.0,71678.0
200415,16943141,13,96091.0,532.0,26269.0
200400,16943142,14,4601.0,337.0,23883.0
200404,16943142,14,5149.0,587.0,28209.0
200408,16943142,8,323.0,548.0,1659.0
200409,16943142,8,1743.0,337.0,38675.0
200405,16943142,8,1453.0,767.0,76842.0
200390,16943142,14,95807.0,552.0,31634.0
200377,16943142,14,433.0,536.0,441.0
200413,16943142,8,1920.0,537.0,4291.0
200397,16943142,14,1829.0,618.0,71578.0
200498,16943143,19,172960.0,536.0,4214.0
200479,16943143,20,1397.0,536.0,18746.0
200450,16943143,20,2985.0,549.0,37258.0
200462,16943143,20,2954.0,536.0,6593.0
200394,16943144,42,10601.0,536.0,36686.0
200381,16943144,65,581055.0,531.0,31518.0
200388,16943144,42,12514.0,337.0,16586.0
200372,16943144,65,581052.0,337.0,27161.0
200516,16943145,21,5953.0,540.0,1444.0
200508,16943145,21,4746.0,542.0,6820.0
200503,16943145,6,989.0,656.0,84139.0
200371,16943146,10,2992.0,535.0,13032.0
200382,16943146,29,160217.0,547.0,23176.0
200389,16943146,29,186426.0,536.0,24378.0
200378,16943146,10,5359.0,587.0,1953.0
200395,16943146,29,539683.0,557.0,29354.0
200401,16943146,29,496775.0,536.0,35395.0
200370,16943147,10,5359.0,587.0,1953.0
200359,16943147,19,1333.0,535.0,2533.0
200363,16943147,10,2992.0,535.0,13032.0
200375,16943148,14,433.0,536.0,441.0
200399,16943148,14,4601.0,337.0,23883.0
200354,16943148,15,1116.0,656.0,83388.0
200351,16943148,15,810.0,636.0,64499.0
200367,16943148,15,62879.0,540.0,31539.0
200383,16943148,14,95807.0,552.0,31634.0
200402,16943148,14,5149.0,587.0,28209.0
200391,16943148,14,1829.0,618.0,71578.0
200398,16943149,11,1409.0,687.0,46367.0
200387,16943149,11,24508.0,540.0,26805.0
200379,16943149,11,1415.0,658.0,86598.0
200366,16943149,11,5149.0,587.0,28209.0
200393,16943149,11,2285.0,536.0,9662.0
200478,16943150,71,262324.0,619.0,67517.0
200496,16943150,6,989.0,656.0,84139.0
200373,16943151,42,10601.0,536.0,36686.0
200360,16943151,42,612.0,554.0,1670.0
200365,16943151,42,12514.0,337.0,16586.0
200396,16943151,20,1397.0,536.0,18746.0
200392,16943151,20,2954.0,536.0,6593.0
200384,16943151,20,2985.0,549.0,37258.0
200369,16943152,8,5640817.0,554.0,14350.0
200357,16943152,8,1743.0,337.0,38675.0
200376,16943152,65,581052.0,337.0,27161.0
200362,16943152,8,1920.0,537.0,4291.0
200347,16943152,8,1453.0,767.0,76842.0
200352,16943152,8,323.0,548.0,1659.0
200344,16943153,9,1116.0,656.0,83388.0
200353,16943153,18,61806.0,552.0,11134.0
200350,16943153,9,1371.0,598.0,60551.0
200358,16943153,18,73147.0,554.0,26197.0
200346,16943153,9,154421.0,677.0,80569.0
200349,16943154,51,498.0,531.0,455.0
200343,16943154,51,1386.0,531.0,6191.0
200335,16943154,21,4746.0,542.0,6820.0
200345,16943154,51,336.0,336.0,206.0
200338,16943154,21,5953.0,540.0,1444.0
200341,16943154,51,18218609.0,535.0,13690.0
200431,16943155,13,32421.0,648.0,71678.0
200429,16943155,13,45863.0,645.0,72214.0
200427,16943155,13,96091.0,532.0,26269.0
200430,16943155,13,32796058.0,537.0,43467.0
200313,16943156,29,160217.0,547.0,23176.0
200320,16943156,29,186426.0,536.0,24378.0
200327,16943156,29,496775.0,536.0,35395.0
200322,16943156,29,539683.0,557.0,29354.0
200329,16943156,78,9308200.0,535.0,36626.0
200331,16943156,78,2423.0,531.0,21230.0
200337,16943157,78,9308200.0,535.0,36626.0
200342,16943157,1,30178.0,589.0,47856.0
200339,16943157,78,2423.0,531.0,21230.0
200336,16943158,27,2763.0,540.0,7521.0
200340,16943158,71,262324.0,619.0,67517.0
200309,16943159,13,32796058.0,537.0,43467.0
200303,16943159,13,45863.0,645.0,72214.0
200315,16943159,13,32421.0,648.0,71678.0
200319,16943159,21,4746.0,542.0,6820.0
200323,16943159,21,5953.0,540.0,1444.0
200328,16943160,14,4601.0,337.0,23883.0
200324,16943160,14,1829.0,618.0,71578.0
200330,16943160,14,5149.0,587.0,28209.0
200318,16943160,14,2884.0,537.0,32141.0
200333,16943160,42,12514.0,337.0,16586.0
200332,16943160,42,612.0,554.0,1670.0
200334,16943160,42,10601.0,536.0,36686.0
200305,16943160,14,433.0,536.0,441.0
200312,16943160,14,95807.0,552.0,31634.0
200304,16943161,8,1743.0,337.0,38675.0
200297,16943161,8,1453.0,767.0,76842.0
200308,16943161,8,159917.0,549.0,51382.0
200317,16943161,8,5640817.0,554.0,14350.0
200289,16943161,10,2992.0,535.0,13032.0
200311,16943161,8,1920.0,537.0,4291.0
200294,16943161,10,5359.0,587.0,1953.0
200299,16943161,8,323.0,548.0,1659.0
200374,16943162,18,73147.0,554.0,26197.0
200385,16943162,19,1333.0,535.0,2533.0
200355,16943162,18,61806.0,552.0,11134.0
200364,16943162,18,4460.0,557.0,73073.0
200286,16943163,20,1397.0,536.0,18746.0
200292,16943163,9,1371.0,598.0,60551.0
200278,16943163,20,1065.0,535.0,3218.0
200267,16943163,20,2763.0,540.0,7521.0
200283,16943163,20,2954.0,536.0,6593.0
200274,16943163,20,2985.0,549.0,37258.0
200256,16943164,11,5149.0,587.0,28209.0
200287,16943164,11,581067.0,537.0,7929.0
200263,16943164,11,95746.0,706.0,80060.0
200270,16943164,11,1415.0,658.0,86598.0
200251,16943164,65,581052.0,337.0,27161.0
200276,16943164,11,24508.0,540.0,26805.0
200282,16943164,11,2285.0,536.0,9662.0
200295,16943165,29,159917.0,549.0,51382.0
200281,16943165,29,539683.0,557.0,29354.0
200252,16943165,6,989.0,656.0,84139.0
200284,16943165,29,496775.0,536.0,35395.0
200257,16943165,29,7522.0,542.0,17395.0
200264,16943165,29,160834.0,548.0,16684.0
200288,16943165,29,84448.0,587.0,4975.0
200246,16943165,6,95094.0,339.0,68320.0
200271,16943165,29,160217.0,547.0,23176.0
200275,16943165,29,186426.0,536.0,24378.0
200325,16943166,15,62879.0,540.0,31539.0
200307,16943166,51,498.0,531.0,455.0
200314,16943166,15,810.0,636.0,64499.0
200291,16943166,51,1386.0,531.0,6191.0
200280,16943166,51,18218609.0,535.0,13690.0
200301,16943167,78,9308200.0,535.0,36626.0
200310,16943167,78,2423.0,531.0,21230.0
200380,16943168,8,1920.0,537.0,4291.0
200348,16943168,27,2763.0,540.0,7521.0
200368,16943168,8,159917.0,549.0,51382.0
200361,16943168,8,1743.0,337.0,38675.0
200356,16943168,8,1453.0,767.0,76842.0
200386,16943168,8,5640817.0,554.0,14350.0
200316,16943169,18,4460.0,557.0,73073.0
200306,16943169,18,61806.0,552.0,11134.0
200321,16943169,42,12514.0,337.0,16586.0
200326,16943169,42,10601.0,536.0,36686.0
200238,16943170,19,1333.0,535.0,2533.0
200233,16943170,51,498.0,531.0,455.0
200216,16943170,51,18218609.0,535.0,13690.0
200224,16943170,51,7643.0,603.0,69722.0
200229,16943170,51,1386.0,531.0,6191.0
200236,16943171,29,160834.0,548.0,16684.0
200241,16943171,29,160217.0,547.0,23176.0
200220,16943171,13,32796058.0,537.0,43467.0
200212,16943171,13,22878573.0,339.0,9636.0
200259,16943171,29,496775.0,536.0,35395.0
200226,16943171,13,32421.0,648.0,71678.0
200231,16943171,29,7522.0,542.0,17395.0
200265,16943171,29,84448.0,587.0,4975.0
200245,16943171,29,186426.0,536.0,24378.0
200272,16943171,29,159917.0,549.0,51382.0
200253,16943171,29,539683.0,557.0,29354.0
200215,16943171,13,45863.0,645.0,72214.0
200249,16943172,11,24508.0,540.0,26805.0
200209,16943172,14,433.0,536.0,441.0
200213,16943172,14,95807.0,552.0,31634.0
200217,16943172,14,2884.0,537.0,32141.0
200221,16943172,14,1829.0,618.0,71578.0
200239,16943172,11,95746.0,706.0,80060.0
200234,16943172,11,5149.0,587.0,28209.0
200262,16943172,11,1366.0,554.0,19862.0
200269,16943172,11,581067.0,537.0,7929.0
200243,16943172,11,1415.0,658.0,86598.0
200258,16943172,11,2285.0,536.0,9662.0
200227,16943172,14,4601.0,337.0,23883.0
200285,16943173,20,2985.0,549.0,37258.0
200300,16943173,21,4746.0,542.0,6820.0
200290,16943173,20,1065.0,535.0,3218.0
200279,16943173,20,2763.0,540.0,7521.0
200302,16943173,21,5953.0,540.0,1444.0
200298,16943173,20,1397.0,536.0,18746.0
200296,16943173,20,2954.0,536.0,6593.0
200199,16943174,65,581052.0,337.0,27161.0
200206,16943174,71,262324.0,619.0,67517.0
200193,16943175,15,810.0,636.0,64499.0
200197,16943175,15,62879.0,540.0,31539.0
200189,16943175,6,989.0,656.0,84139.0
200198,16943176,10,2992.0,535.0,13032.0
200207,16943176,1,30178.0,589.0,47856.0
200203,16943176,10,5359.0,587.0,1953.0
200196,16943177,78,29419594.0,752.0,75790.0
200202,16943177,78,9308200.0,535.0,36626.0
200205,16943177,78,2423.0,531.0,21230.0
200192,16943177,19,1333.0,535.0,2533.0
200187,16943178,15,84462.0,598.0,57761.0
200191,16943178,15,810.0,636.0,64499.0
200194,16943178,15,62879.0,540.0,31539.0
200200,16943178,18,61806.0,552.0,11134.0
200185,16943179,11,95746.0,706.0,80060.0
200186,16943179,11,1415.0,658.0,86598.0
200190,16943179,11,24508.0,540.0,26805.0
200201,16943179,11,1366.0,554.0,19862.0
200214,16943179,20,1065.0,535.0,3218.0
200195,16943179,11,2285.0,536.0,9662.0
200204,16943179,11,581067.0,537.0,7929.0
200208,16943179,20,2763.0,540.0,7521.0
200218,16943179,20,2954.0,536.0,6593.0
200222,16943179,20,1397.0,536.0,18746.0
200211,16943179,20,2985.0,549.0,37258.0
200255,16943180,10,5359.0,587.0,1953.0
200248,16943180,10,2992.0,535.0,13032.0
200240,16943180,71,262324.0,619.0,67517.0
200176,16943181,42,12514.0,337.0,16586.0
200179,16943181,42,10601.0,536.0,36686.0
200182,16943181,6,989.0,656.0,84139.0
200244,16943182,51,18218609.0,535.0,13690.0
200230,16943182,8,1920.0,537.0,4291.0
200210,16943182,8,1453.0,767.0,76842.0
200235,16943182,8,5640817.0,554.0,14350.0
200225,16943182,8,1743.0,337.0,38675.0
200250,16943182,51,7643.0,603.0,69722.0
200268,16943182,51,498.0,531.0,455.0
200261,16943182,51,1386.0,531.0,6191.0
200178,16943183,13,22878573.0,339.0,9636.0
200183,16943183,13,32796058.0,537.0,43467.0
200184,16943183,13,32421.0,648.0,71678.0
200181,16943183,13,45863.0,645.0,72214.0
200175,16943184,21,4746.0,542.0,6820.0
200177,16943184,21,5953.0,540.0,1444.0
200180,16943184,27,2763.0,540.0,7521.0
200188,16943185,65,581052.0,337.0,27161.0
200277,16943186,14,4601.0,337.0,23883.0
200228,16943186,29,160217.0,547.0,23176.0
200237,16943186,29,539683.0,557.0,29354.0
200219,16943186,29,7522.0,542.0,17395.0
200223,16943186,29,160834.0,548.0,16684.0
200242,16943186,29,496775.0,536.0,35395.0
200254,16943186,29,159917.0,549.0,51382.0
200247,16943186,29,84448.0,587.0,4975.0
200273,16943186,14,1829.0,618.0,71578.0
200232,16943186,29,186426.0,536.0,24378.0
200260,16943186,14,433.0,536.0,441.0
200266,16943186,14,2884.0,537.0,32141.0
136864,18138603,236,84426.0,587.0,
136877,18138603,19,31739.0,538.0,25861.0
136861,18138603,236,992.0,2068.0,2045.0
136888,18138603,19,97811.0,587.0,
916015,18138603,236,24613.0,1612.0,487465.0
136885,18138603,19,95334.0,336.0,34597.0
916017,18138603,19,5273.0,1682.0,342832.0
916016,18138603,19,186370.0,587.0,
136867,18138603,236,339093.0,587.0,
1295617,18138603,19,539961.0,587.0,
136876,18138604,78,2815.0,587.0,
136871,18138604,78,29470.0,587.0,
136882,18138604,78,24655.0,538.0,11785.0
136863,18138604,27,5410.0,339.0,67344.0
136866,18138604,78,9308200.0,587.0,
136868,18138604,78,627.0,587.0,
136852,18138605,18,24288.0,587.0,
136848,18138605,18,186892.0,540.0,8342.0
136857,18138605,51,3188072.0,603.0,72428.0
1295618,18138605,18,1193.0,1682.0,
136854,18138605,51,7643.0,587.0,
1295619,18138605,51,1494245.0,587.0,
1295620,18138605,51,5371.0,587.0,
1295621,18138605,51,24799984.0,587.0,
136842,18138606,13,45863.0,645.0,72214.0
136850,18138606,13,32796058.0,537.0,43467.0
136845,18138606,13,133769.0,665.0,87392.0
136855,18138606,65,581052.0,587.0,
136865,18138607,29,163516.0,587.0,26476.0
136834,18138607,42,612.0,549.0,1671.0
136851,18138607,42,15422.0,557.0,39479.0
136846,18138607,42,4679.0,339.0,35366.0
136837,18138607,42,11311795.0,587.0,
136840,18138607,42,12514.0,587.0,
136835,18138607,42,62337.0,1682.0,
136860,18138607,29,186426.0,587.0,
136859,18138607,29,496775.0,587.0,
136862,18138607,29,160834.0,587.0,
1295622,18138607,29,95348.0,1682.0,
1295623,18138607,29,37400484.0,1682.0,
136841,18138608,14,12647.0,587.0,
136844,18138608,14,96088.0,665.0,82097.0
136838,18138608,14,1878.0,587.0,
916014,18138608,71,52850.0,1682.0,342412.0
916010,18138608,14,26393.0,1616.0,464291.0
916011,18138608,14,612.0,549.0,1671.0
136847,18138608,14,433.0,536.0,441.0
916012,18138608,14,992.0,2068.0,2045.0
916013,18138608,14,12393293.0,1682.0,341137.0
136849,18138608,14,130177.0,587.0,
1295624,18138608,71,186595.0,587.0,
136856,18138609,20,1414.0,532.0,33885.0
136858,18138609,1,73906.0,607.0,58583.0
136843,18138609,20,2815.0,609.0,61687.0
136853,18138609,20,80889.0,587.0,
1295625,18138609,20,1397.0,1682.0,
1295626,18138609,1,1941.0,1682.0,
1295627,18138609,1,1452.0,1682.0,
916008,18138610,33,24830085.0,1682.0,
916009,18138610,8,6013424.0,540.0,13321.0
916007,18138610,33,5640817.0,1682.0,341289.0
1295628,18138610,33,1928.0,587.0,
1295629,18138610,33,45565.0,587.0,
1295630,18138610,33,581086.0,1682.0,
1295631,18138610,8,4545513.0,587.0,
1295632,18138610,8,1078.0,587.0,
1295634,18138611,6,997.0,1682.0,
1295635,18138611,6,333731.0,1682.0,
136817,18138611,9,336133.0,587.0,
1295633,18138611,6,4545529.0,1682.0,
1295636,18138611,9,1371.0,1682.0,
136833,18138612,15,62879.0,540.0,31539.0
136822,18138612,15,810.0,547.0,2115.0
136828,18138612,15,4579.0,536.0,29275.0
136819,18138613,18,186892.0,540.0,8342.0
